year,tau,method,fit_scope,domain,metric,value,n_test,n_quarters
2025,1w,venn_abers,per_domain,ALL,log_loss,0.4792847396523929,3539.0,3.0
2025,1w,venn_abers,per_domain,Entertainment,brier,0.15511551804667303,979.0,3.0
2025,1w,venn_abers,per_domain,Entertainment,ece,0.0593998860174333,979.0,3.0
2025,1w,venn_abers,per_domain,Entertainment,log_loss,0.47611942408943353,979.0,3.0
2025,1w,venn_abers,per_domain,Finance,brier,0.12866031703960482,550.0,3.0
2025,1w,venn_abers,per_domain,Finance,ece,0.08438458990941464,550.0,3.0
2025,1w,venn_abers,per_domain,Finance,log_loss,0.4047481703720168,550.0,3.0
2025,1w,venn_abers,per_domain,Politics,brier,0.16689118551162999,414.0,2.0
2025,1w,venn_abers,per_domain,Politics,ece,0.09372962860670729,414.0,2.0
2025,1w,venn_abers,per_domain,Politics,log_loss,0.5061095134015936,414.0,2.0
2025,1w,venn_abers,per_domain,Sports,brier,0.16650610596557833,1501.0,2.0
2025,1w,venn_abers,per_domain,Sports,ece,0.04441822648640734,1501.0,2.0
2025,1w,venn_abers,per_domain,Sports,log_loss,0.49900567529833234,1501.0,2.0
2025,1w,venn_abers,per_domain,Weather,brier,0.17182402639688482,95.0,3.0
2025,1w,venn_abers,per_domain,Weather,ece,0.14149667917253542,95.0,3.0
2025,1w,venn_abers,per_domain,Weather,log_loss,0.514941332322076,95.0,3.0
2025,1w,venn_abers,pooled,ALL,brier,0.15922668588807143,4011.0,3.0
2025,1w,venn_abers,pooled,ALL,ece,0.03515960290993807,4011.0,3.0
2025,1w,venn_abers,pooled,ALL,log_loss,0.48381833439526034,4011.0,3.0
2025,1w,venn_abers,pooled,Crypto,brier,0.1730700107385205,73.0,3.0
2025,1w,venn_abers,pooled,Crypto,ece,0.2568391130725292,63.0,2.0
2025,1w,venn_abers,pooled,Crypto,log_loss,0.5156396057826315,73.0,3.0
2025,1w,venn_abers,pooled,Entertainment,brier,0.15449705155445723,979.0,3.0
2025,1w,venn_abers,pooled,Entertainment,ece,0.05985070615627123,979.0,3.0
2025,1w,venn_abers,pooled,Entertainment,log_loss,0.4743734260493115,979.0,3.0
2025,1w,venn_abers,pooled,Finance,brier,0.1282126674146716,550.0,3.0
2025,1w,venn_abers,pooled,Finance,ece,0.06916109820880283,550.0,3.0
2025,1w,venn_abers,pooled,Finance,log_loss,0.40173966635431063,550.0,3.0
2025,1w,venn_abers,pooled,Politics,brier,0.1825996764123684,657.0,3.0
2025,1w,venn_abers,pooled,Politics,ece,0.09378982638146764,657.0,3.0
2025,1w,venn_abers,pooled,Politics,log_loss,0.5524437614304729,657.0,3.0
2025,1w,venn_abers,pooled,Sports,brier,0.1616340175277389,1657.0,3.0
2025,1w,venn_abers,pooled,Sports,ece,0.0488473924346141,1657.0,3.0
2025,1w,venn_abers,pooled,Sports,log_loss,0.48571748364425044,1657.0,3.0
2025,1w,venn_abers,pooled,Weather,brier,0.1732525401775808,95.0,3.0
2025,1w,venn_abers,pooled,Weather,ece,0.14020121159471624,95.0,3.0
2025,1w,venn_abers,pooled,Weather,log_loss,0.5241665871764881,95.0,3.0
2025,24h,binning10,per_domain,ALL,brier,0.17466165898428618,21027.0,3.0
2025,24h,binning10,per_domain,ALL,ece,0.023084502324350185,21027.0,3.0
2025,24h,binning10,per_domain,ALL,log_loss,0.5263774187533832,21027.0,3.0
2025,24h,binning10,per_domain,Crypto,brier,0.21233016925139203,1255.0,3.0
2025,24h,binning10,per_domain,Crypto,ece,0.09166339541153079,1255.0,3.0
2025,24h,binning10,per_domain,Crypto,log_loss,0.623023297642623,1255.0,3.0
2025,24h,binning10,per_domain,Entertainment,brier,0.15440818308007434,1830.0,3.0
2025,24h,binning10,per_domain,Entertainment,ece,0.060655701823368324,1830.0,3.0
2025,24h,binning10,per_domain,Entertainment,log_loss,0.49086220523519897,1830.0,3.0
2025,24h,binning10,per_domain,Finance,brier,0.15614923589522303,962.0,3.0
2025,24h,binning10,per_domain,Finance,ece,0.0550647984169899,962.0,3.0
2025,24h,binning10,per_domain,Finance,log_loss,0.4831441033580095,962.0,3.0
2025,24h,binning10,per_domain,Politics,brier,0.18020867162256524,850.0,2.0
2025,24h,binning10,per_domain,Politics,ece,0.06732872355497445,850.0,2.0
2025,24h,binning10,per_domain,Politics,log_loss,0.5345568981773706,850.0,2.0
2025,24h,binning10,per_domain,Sports,brier,0.19703021121609482,8056.0,2.0
2025,24h,binning10,per_domain,Sports,ece,0.032369369695811084,8056.0,2.0
2025,24h,binning10,per_domain,Sports,log_loss,0.5823686799300497,8056.0,2.0
2025,24h,binning10,per_domain,Weather,brier,0.1527001546505212,8074.0,3.0
2025,24h,binning10,per_domain,Weather,ece,0.01855733411915651,8074.0,3.0
2025,24h,binning10,per_domain,Weather,log_loss,0.4678283172662659,8074.0,3.0
2025,24h,binning10,pooled,ALL,brier,0.1733897098426702,21690.0,3.0
2025,24h,binning10,pooled,ALL,ece,0.01810166978245064,21690.0,3.0
2025,24h,binning10,pooled,ALL,log_loss,0.520128813166281,21690.0,3.0
2025,24h,binning10,pooled,Crypto,brier,0.2118720171234874,1255.0,3.0
2025,24h,binning10,pooled,Crypto,ece,0.07442782917002537,1255.0,3.0
2025,24h,binning10,pooled,Crypto,log_loss,0.6235736064105264,1255.0,3.0
2025,24h,binning10,pooled,Entertainment,brier,0.15470611694043368,1830.0,3.0
2025,24h,binning10,pooled,Entertainment,ece,0.03712978789958178,1830.0,3.0
2025,24h,binning10,pooled,Entertainment,log_loss,0.4790458925330127,1830.0,3.0
2025,24h,binning10,pooled,Finance,brier,0.15308642338918022,962.0,3.0
2025,24h,binning10,pooled,Finance,ece,0.03793387729974935,962.0,3.0
2025,24h,binning10,pooled,Finance,log_loss,0.47667105503058355,962.0,3.0
2025,24h,binning10,pooled,Politics,brier,0.1740317216028051,1099.0,3.0
2025,24h,binning10,pooled,Politics,ece,0.05957765571962007,1099.0,3.0
2025,24h,binning10,pooled,Politics,log_loss,0.5228575289839091,1099.0,3.0
2025,24h,binning10,pooled,Sports,brier,0.19400384009650223,8470.0,3.0
2025,24h,binning10,pooled,Sports,ece,0.024823860806702024,8470.0,3.0
2025,24h,binning10,pooled,Sports,log_loss,0.5686371742496794,8470.0,3.0
2025,24h,binning10,pooled,Weather,brier,0.15234935645743108,8074.0,3.0
2025,24h,binning10,pooled,Weather,ece,0.01604501244894872,8074.0,3.0
2025,24h,binning10,pooled,Weather,log_loss,0.4672801898697657,8074.0,3.0
2025,24h,conformal_marginal,pooled,ALL,avg_set_size,1.4040110650069155,21690.0,3.0
2025,24h,conformal_marginal,pooled,ALL,coverage,0.9068234209313047,21690.0,3.0
2025,24h,conformal_marginal,pooled,Crypto,avg_set_size,1.3864541832669324,1255.0,3.0
2025,24h,conformal_marginal,pooled,Crypto,coverage,0.852589641434263,1255.0,3.0
2025,24h,conformal_marginal,pooled,Entertainment,avg_set_size,1.2426229508196722,1830.0,3.0
2025,24h,conformal_marginal,pooled,Entertainment,coverage,0.8890710382513661,1830.0,3.0
2025,24h,conformal_marginal,pooled,Finance,avg_set_size,1.2203742203742203,962.0,3.0
2025,24h,conformal_marginal,pooled,Finance,coverage,0.8825363825363826,962.0,3.0
2025,24h,conformal_marginal,pooled,Politics,avg_set_size,1.3839854413102821,1099.0,3.0
2025,24h,conformal_marginal,pooled,Politics,coverage,0.9035486806187443,1099.0,3.0
2025,24h,conformal_marginal,pooled,Sports,avg_set_size,1.5017709563164108,8470.0,3.0
2025,24h,conformal_marginal,pooled,Sports,coverage,0.9067296340023612,8470.0,3.0
2025,24h,conformal_marginal,pooled,Weather,avg_set_size,1.36537032449839,8074.0,3.0
2025,24h,conformal_marginal,pooled,Weather,coverage,0.9227148872925439,8074.0,3.0
2025,24h,conformal_mondrian,per_domain,ALL,avg_set_size,1.4061318579990778,21690.0,3.0
2025,24h,conformal_mondrian,per_domain,ALL,coverage,0.9068695251267865,21690.0,3.0
2025,24h,conformal_mondrian,per_domain,Crypto,avg_set_size,1.4278884462151396,1255.0,3.0
2025,24h,conformal_mondrian,per_domain,Crypto,coverage,0.8677290836653386,1255.0,3.0
2025,24h,conformal_mondrian,per_domain,Entertainment,avg_set_size,1.3076502732240438,1830.0,3.0
2025,24h,conformal_mondrian,per_domain,Entertainment,coverage,0.9027322404371585,1830.0,3.0
2025,24h,conformal_mondrian,per_domain,Finance,avg_set_size,1.314968814968815,962.0,3.0
2025,24h,conformal_mondrian,per_domain,Finance,coverage,0.9085239085239085,962.0,3.0
2025,24h,conformal_mondrian,per_domain,Politics,avg_set_size,1.4795268425841674,1099.0,3.0
2025,24h,conformal_mondrian,per_domain,Politics,coverage,0.9317561419472248,1099.0,3.0
2025,24h,conformal_mondrian,per_domain,Sports,avg_set_size,1.486658795749705,8470.0,3.0
2025,24h,conformal_mondrian,per_domain,Sports,coverage,0.9018890200708383,8470.0,3.0
2025,24h,conformal_mondrian,per_domain,Weather,avg_set_size,1.341466435471885,8074.0,3.0
2025,24h,conformal_mondrian,per_domain,Weather,coverage,0.9155313351498637,8074.0,3.0
2025,24h,platt,per_domain,ALL,brier,0.17247228657377298,21027.0,3.0
2025,24h,platt,per_domain,ALL,ece,0.017052139975371753,21027.0,3.0
2025,24h,platt,per_domain,ALL,log_loss,0.5175172748906869,21027.0,3.0
2025,24h,platt,per_domain,Crypto,brier,0.2087109501928792,1255.0,3.0
2025,24h,platt,per_domain,Crypto,ece,0.08477639870823005,1255.0,3.0
2025,24h,platt,per_domain,Crypto,log_loss,0.6116720273092692,1255.0,3.0
2025,24h,platt,per_domain,Entertainment,brier,0.15163810315412368,1830.0,3.0
2025,24h,platt,per_domain,Entertainment,ece,0.04416230499845,1830.0,3.0
2025,24h,platt,per_domain,Entertainment,log_loss,0.47109876737901857,1830.0,3.0
2025,24h,platt,per_domain,Finance,brier,0.15219368929213103,962.0,3.0
2025,24h,platt,per_domain,Finance,ece,0.05307569440837978,962.0,3.0
2025,24h,platt,per_domain,Finance,log_loss,0.4717961454747281,962.0,3.0
2025,24h,platt,per_domain,Politics,brier,0.17384593999229395,850.0,2.0
2025,24h,platt,per_domain,Politics,ece,0.06298892360629378,850.0,2.0
2025,24h,platt,per_domain,Politics,log_loss,0.519188727954222,850.0,2.0
2025,24h,platt,per_domain,Sports,brier,0.19531884004403613,8056.0,2.0
2025,24h,platt,per_domain,Sports,ece,0.02664818331466433,8056.0,2.0
2025,24h,platt,per_domain,Sports,log_loss,0.5728338400979759,8056.0,2.0
2025,24h,platt,per_domain,Weather,brier,0.1510375086741863,8074.0,3.0
2025,24h,platt,per_domain,Weather,ece,0.019861407355418623,8074.0,3.0
2025,24h,platt,per_domain,Weather,log_loss,0.46348140624382755,8074.0,3.0
2025,24h,platt,pooled,ALL,brier,0.17128114324746327,21690.0,3.0
2025,24h,platt,pooled,ALL,ece,0.013395687351445628,21690.0,3.0
2025,24h,platt,pooled,ALL,log_loss,0.514163773412701,21690.0,3.0
2025,24h,platt,pooled,Crypto,brier,0.20829454540474795,1255.0,3.0
2025,24h,platt,pooled,Crypto,ece,0.07489035783278715,1255.0,3.0
2025,24h,platt,pooled,Crypto,log_loss,0.613587707223221,1255.0,3.0
2025,24h,platt,pooled,Entertainment,brier,0.1512242306417143,1830.0,3.0
2025,24h,platt,pooled,Entertainment,ece,0.045731505803104006,1830.0,3.0
2025,24h,platt,pooled,Entertainment,log_loss,0.4697493863686076,1830.0,3.0
2025,24h,platt,pooled,Finance,brier,0.15176830015182957,962.0,3.0
2025,24h,platt,pooled,Finance,ece,0.05076232298350645,962.0,3.0
2025,24h,platt,pooled,Finance,log_loss,0.47100018300268826,962.0,3.0
2025,24h,platt,pooled,Politics,brier,0.16999778720821418,1099.0,3.0
2025,24h,platt,pooled,Politics,ece,0.055397412786404164,1099.0,3.0
2025,24h,platt,pooled,Politics,log_loss,0.5091321931259647,1099.0,3.0
2025,24h,platt,pooled,Sports,brier,0.1916183371218205,8470.0,3.0
2025,24h,platt,pooled,Sports,ece,0.019107293048138047,8470.0,3.0
2025,24h,platt,pooled,Sports,log_loss,0.5620595854753959,8470.0,3.0
2025,24h,platt,pooled,Weather,brier,0.15123879268893675,8074.0,3.0
2025,24h,platt,pooled,Weather,ece,0.02328685934031978,8074.0,3.0
2025,24h,platt,pooled,Weather,log_loss,0.4643590723843408,8074.0,3.0
2025,24h,raw,per_domain,ALL,brier,0.17212181005374036,21027.0,3.0
2025,24h,raw,per_domain,ALL,ece,0.014930803252960409,21027.0,3.0
2025,24h,raw,per_domain,ALL,log_loss,0.5163778615561291,21027.0,3.0
2025,24h,raw,per_domain,Crypto,brier,0.2075482071713147,1255.0,3.0
2025,24h,raw,per_domain,Crypto,ece,0.07308366533864538,1255.0,3.0
2025,24h,raw,per_domain,Crypto,log_loss,0.6105075646404443,1255.0,3.0
2025,24h,raw,per_domain,Entertainment,brier,0.15130409836065573,1830.0,3.0
2025,24h,raw,per_domain,Entertainment,ece,0.04689071038251363,1830.0,3.0
2025,24h,raw,per_domain,Entertainment,log_loss,0.4698652904929169,1830.0,3.0
2025,24h,raw,per_domain,Finance,brier,0.1515893970893971,962.0,3.0
2025,24h,raw,per_domain,Finance,ece,0.048835758835758795,962.0,3.0
2025,24h,raw,per_domain,Finance,log_loss,0.47003144820299037,962.0,3.0
2025,24h,raw,per_domain,Politics,brier,0.17258705882352943,850.0,2.0
2025,24h,raw,per_domain,Politics,ece,0.05418823529411764,850.0,2.0
2025,24h,raw,per_domain,Politics,log_loss,0.5149192015814857,850.0,2.0
2025,24h,raw,per_domain,Sports,brier,0.19450662859980133,8056.0,2.0
2025,24h,raw,per_domain,Sports,ece,0.020059582919562974,8056.0,2.0
2025,24h,raw,per_domain,Sports,log_loss,0.5692322667403864,8056.0,2.0
2025,24h,raw,per_domain,Weather,brier,0.15139613574436458,8074.0,3.0
2025,24h,raw,per_domain,Weather,ece,0.02668813475352983,8074.0,3.0
2025,24h,raw,per_domain,Weather,log_loss,0.46522790492182775,8074.0,3.0
2025,24h,raw,pooled,ALL,brier,0.1713485338865836,21690.0,3.0
2025,24h,raw,pooled,ALL,ece,0.015525587828492332,21690.0,3.0
2025,24h,raw,pooled,ALL,log_loss,0.5144362384279605,21690.0,3.0
2025,24h,raw,pooled,Crypto,brier,0.2075482071713147,1255.0,3.0
2025,24h,raw,pooled,Crypto,ece,0.07308366533864538,1255.0,3.0
2025,24h,raw,pooled,Crypto,log_loss,0.6105075646404443,1255.0,3.0
2025,24h,raw,pooled,Entertainment,brier,0.15130409836065573,1830.0,3.0
2025,24h,raw,pooled,Entertainment,ece,0.04689071038251363,1830.0,3.0
2025,24h,raw,pooled,Entertainment,log_loss,0.4698652904929169,1830.0,3.0
2025,24h,raw,pooled,Finance,brier,0.1515893970893971,962.0,3.0
2025,24h,raw,pooled,Finance,ece,0.048835758835758795,962.0,3.0
2025,24h,raw,pooled,Finance,log_loss,0.47003144820299037,962.0,3.0
2025,24h,raw,pooled,Politics,brier,0.16999772520473155,1099.0,3.0
2025,24h,raw,pooled,Politics,ece,0.05440400363967241,1099.0,3.0
2025,24h,raw,pooled,Politics,log_loss,0.5092881429673607,1099.0,3.0
2025,24h,raw,pooled,Sports,brier,0.19175458087367175,8470.0,3.0
2025,24h,raw,pooled,Sports,ece,0.02192089728453356,8470.0,3.0
2025,24h,raw,pooled,Sports,log_loss,0.5624502372662838,8470.0,3.0
2025,24h,raw,pooled,Weather,brier,0.15139613574436458,8074.0,3.0
2025,24h,raw,pooled,Weather,ece,0.02668813475352983,8074.0,3.0
2025,24h,raw,pooled,Weather,log_loss,0.46522790492182775,8074.0,3.0
2025,24h,venn_abers,per_domain,ALL,brier,0.1733187496238797,21027.0,3.0
2025,24h,venn_abers,per_domain,ALL,ece,0.020486009743796434,21027.0,3.0
2025,24h,venn_abers,per_domain,ALL,log_loss,0.5191083901248151,21027.0,3.0
2025,24h,venn_abers,per_domain,Crypto,brier,0.21008495064353075,1255.0,3.0
2025,24h,venn_abers,per_domain,Crypto,ece,0.08629394667676055,1255.0,3.0
2025,24h,venn_abers,per_domain,Crypto,log_loss,0.6152127313001804,1255.0,3.0
2025,24h,venn_abers,per_domain,Entertainment,brier,0.15384925030712052,1830.0,3.0
2025,24h,venn_abers,per_domain,Entertainment,ece,0.040863936940397555,1830.0,3.0
2025,24h,venn_abers,per_domain,Entertainment,log_loss,0.4757817130103612,1830.0,3.0
2025,24h,venn_abers,per_domain,Finance,brier,0.15331646058678805,962.0,3.0
2025,24h,venn_abers,per_domain,Finance,ece,0.05101683126748069,962.0,3.0
2025,24h,venn_abers,per_domain,Finance,log_loss,0.4746686251385886,962.0,3.0
2025,24h,venn_abers,per_domain,Politics,brier,0.1769070274529432,850.0,2.0
2025,24h,venn_abers,per_domain,Politics,ece,0.07005019431903009,850.0,2.0
2025,24h,venn_abers,per_domain,Politics,log_loss,0.5266544484725448,850.0,2.0
2025,24h,venn_abers,per_domain,Sports,brier,0.19566167624925304,8056.0,2.0
2025,24h,venn_abers,per_domain,Sports,ece,0.031845769248676124,8056.0,2.0
2025,24h,venn_abers,per_domain,Sports,log_loss,0.5721407300962914,8056.0,2.0
2025,24h,venn_abers,per_domain,Weather,brier,0.15172909771342363,8074.0,3.0
2025,24h,venn_abers,per_domain,Weather,ece,0.017319176328260022,8074.0,3.0
2025,24h,venn_abers,per_domain,Weather,log_loss,0.4655767136887656,8074.0,3.0
2025,24h,venn_abers,pooled,ALL,brier,0.17176734355409862,21690.0,3.0
2025,24h,venn_abers,pooled,ALL,ece,0.01753274601181503,21690.0,3.0
2025,24h,venn_abers,pooled,ALL,log_loss,0.515540476951529,21690.0,3.0
2025,24h,venn_abers,pooled,Crypto,brier,0.20867087415239008,1255.0,3.0
2025,24h,venn_abers,pooled,Crypto,ece,0.07481322816441588,1255.0,3.0
2025,24h,venn_abers,pooled,Crypto,log_loss,0.614432712166269,1255.0,3.0
2025,24h,venn_abers,pooled,Entertainment,brier,0.15184036456690217,1830.0,3.0
2025,24h,venn_abers,pooled,Entertainment,ece,0.04283543415442413,1830.0,3.0
2025,24h,venn_abers,pooled,Entertainment,log_loss,0.4717868512725084,1830.0,3.0
2025,24h,venn_abers,pooled,Finance,brier,0.15207918699183834,962.0,3.0
2025,24h,venn_abers,pooled,Finance,ece,0.04688975975530332,962.0,3.0
2025,24h,venn_abers,pooled,Finance,log_loss,0.47177947506369,962.0,3.0
2025,24h,venn_abers,pooled,Politics,brier,0.17067556196611283,1099.0,3.0
2025,24h,venn_abers,pooled,Politics,ece,0.06352473474112807,1099.0,3.0
2025,24h,venn_abers,pooled,Politics,log_loss,0.5111516703109154,1099.0,3.0
2025,24h,venn_abers,pooled,Sports,brier,0.19207163248730078,8470.0,3.0
2025,24h,venn_abers,pooled,Sports,ece,0.01815398379758054,8470.0,3.0
2025,24h,venn_abers,pooled,Sports,log_loss,0.5632183309740798,8470.0,3.0
2025,24h,venn_abers,pooled,Weather,brier,0.15174195192164666,8074.0,3.0
2025,24h,venn_abers,pooled,Weather,ece,0.020567173641928303,8074.0,3.0
2025,24h,venn_abers,pooled,Weather,log_loss,0.4658809944820268,8074.0,3.0
