variant,variant_label,method,domain,tau,fit_scope,metric,value,primary_value,delta_vs_primary,n_test,primary_n_test,n_quarters
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Finance,1w,pooled,brier,0.1332224875775838,0.11665787826007513,0.016564609317508652,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Finance,1w,pooled,brier,0.13573590604026847,0.11969099999999994,0.016044906040268536,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Finance,1w,pooled,brier,0.13708088854625558,0.11981863401242077,0.017262254533834814,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Weather,1w,pooled,brier,0.2041685489466394,0.1766943998504649,0.027474149096174516,58.0,69.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Weather,1w,pooled,brier,0.20298945157670364,0.17635414840011499,0.02663530317658866,58.0,69.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Weather,1w,pooled,brier,0.1995293103448276,0.17060869565217388,0.028920614692653723,58.0,69.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Weather,1w,pooled,brier,0.2083397155407516,0.1763677478025344,0.0319719677382172,58.0,69.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Entertainment,1w,pooled,brier,0.18773359239763215,0.16313952233502185,0.0245940700626103,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Entertainment,1w,pooled,brier,0.1894855189742339,0.16390002502726111,0.025585493946972793,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Entertainment,1w,pooled,brier,0.18863161512027493,0.1630573975044563,0.02557421761581863,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Entertainment,1w,pooled,brier,0.18500484526187183,0.16421713133396468,0.020787713927907153,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,ALL,1w,pooled,brier,0.17432210095385522,0.16045650891321295,0.013865592040642277,2175.0,3008.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,ALL,1w,pooled,brier,0.1721180535940785,0.15869514612478747,0.013422907469291034,2175.0,3008.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,ALL,1w,pooled,brier,0.17163751724137932,0.15849724069148927,0.013140276549890056,2175.0,3008.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,ALL,1w,pooled,brier,0.1743805570526584,0.16055506934298794,0.013825487709670459,2175.0,3008.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Sports,1w,per_domain,coverage,0.904120443740095,0.8994003997335112,0.004720044006583879,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Crypto,1w,per_domain,coverage,0.8888888888888888,0.9206349206349205,-0.03174603174603163,27.0,63.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Politics,1w,per_domain,coverage,0.9330543933054394,0.9492753623188406,-0.0162209690134012,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Finance,1w,per_domain,coverage,0.9395973154362416,0.925,0.014597315436241542,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Weather,1w,per_domain,coverage,0.8793103448275862,0.8985507246376812,-0.019240379810094965,58.0,69.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Entertainment,1w,per_domain,coverage,0.8831615120274914,0.8805704099821747,0.002591102045316651,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,ALL,1w,per_domain,coverage,0.9085057471264368,0.9065824468085106,0.001923300317926202,2175.0,3008.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Sports,1w,pooled,coverage,0.9239302694136292,0.9233844103930713,0.0005458590205579261,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Crypto,1w,pooled,coverage,0.8518518518518519,0.9365079365079364,-0.08465608465608454,27.0,63.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Politics,1w,pooled,coverage,0.8661087866108786,0.8647342995169082,0.0013744870939704779,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Finance,1w,pooled,coverage,0.9194630872483222,0.915,0.004463087248322117,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Weather,1w,pooled,coverage,0.8620689655172413,0.8695652173913043,-0.007496251874062998,58.0,69.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Entertainment,1w,pooled,coverage,0.9003436426116839,0.8948306595365418,0.0055129830751420306,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,ALL,1w,pooled,coverage,0.911264367816092,0.9079122340425532,0.0033521337735388235,2175.0,3008.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Sports,1w,per_domain,ece,0.07727228172504022,0.02776293861383324,0.049509343111206985,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Sports,1w,per_domain,ece,0.05392376377041212,0.04842506010164429,0.005498703668767833,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Sports,1w,per_domain,ece,0.04652931854199682,0.04882078614257154,-0.0022914676005747203,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Sports,1w,per_domain,ece,0.04913930031090598,0.04441822648640734,0.004721073824498635,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Politics,1w,per_domain,ece,0.06387975044714223,0.07069835109176426,-0.00681860064462203,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Politics,1w,per_domain,ece,0.0993320034663853,0.09986268581086084,-0.0005306823444755498,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Politics,1w,per_domain,ece,0.1060251046025105,0.0826570048309178,0.023368099771592696,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Politics,1w,per_domain,ece,0.09545398291248049,0.09372962860670729,0.0017243543057731958,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Finance,1w,per_domain,ece,0.06237947347393594,0.07274779609570409,-0.01036832262176815,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Finance,1w,per_domain,ece,0.06773218914552707,0.07357710181337784,-0.0058449126678507685,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Finance,1w,per_domain,ece,0.08110738255033556,0.07814999999999994,0.002957382550335619,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Finance,1w,per_domain,ece,0.06774401010952699,0.0809003113290391,-0.013156301219512112,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Entertainment,1w,per_domain,ece,0.09818362061387749,0.0985982108534351,-0.0004145902395576162,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Entertainment,1w,per_domain,ece,0.10963298759067759,0.06802498509227702,0.041608002498400576,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Entertainment,1w,per_domain,ece,0.08254295532646047,0.047415329768270925,0.035127625558189546,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Entertainment,1w,per_domain,ece,0.090992425684377,0.07151207594708969,0.01948034973728731,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,ALL,1w,per_domain,ece,0.05678435671512034,0.03576816538422392,0.021016191330896418,2090.0,2945.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,ALL,1w,per_domain,ece,0.03394418977245933,0.024447490622752758,0.009496699149706574,2090.0,2945.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,ALL,1w,per_domain,ece,0.027698564593301427,0.025507640067911678,0.0021909245253897494,2090.0,2945.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,ALL,1w,per_domain,ece,0.03740485485242963,0.040036432646552385,-0.0026315777941227567,2090.0,2945.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Sports,1w,pooled,ece,0.05831802327288138,0.04886983176471512,0.00944819150816626,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Sports,1w,pooled,ece,0.04547241899610784,0.042094600380041265,0.0033778186160665774,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Sports,1w,pooled,ece,0.04652931854199682,0.04882078614257154,-0.0022914676005747203,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Sports,1w,pooled,ece,0.046104838963178116,0.04471786438190376,0.0013869745812743542,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Crypto,1w,pooled,ece,0.30096769887151287,0.24585450451254398,0.05511319435896889,22.0,63.0,1.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Crypto,1w,pooled,ece,0.33107332365398423,0.26661273223558607,0.06446059141839816,22.0,63.0,1.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Crypto,1w,pooled,ece,0.32227272727272727,0.24904761904761905,0.07322510822510822,22.0,63.0,1.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Crypto,1w,pooled,ece,0.3117411787455224,0.2568391130725292,0.05490206567299316,22.0,63.0,1.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Politics,1w,pooled,ece,0.10254712509080273,0.0847228171981125,0.017824307892690225,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Politics,1w,pooled,ece,0.11140369564764657,0.09100328791879535,0.020400407728851225,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Politics,1w,pooled,ece,0.1060251046025105,0.0826570048309178,0.023368099771592696,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Politics,1w,pooled,ece,0.10203277225099491,0.08950272917149589,0.012530043079499023,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Finance,1w,pooled,ece,0.07015504705183029,0.06765528154029227,0.0024997655115380213,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Finance,1w,pooled,ece,0.07217466774034839,0.06643013262292646,0.005744535117421928,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Finance,1w,pooled,ece,0.08110738255033556,0.07814999999999994,0.002957382550335619,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Finance,1w,pooled,ece,0.06670819985964285,0.06164548959565794,0.005062710263984915,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Weather,1w,pooled,ece,0.16541962532394366,0.1257367408144085,0.039682884509535166,58.0,69.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Weather,1w,pooled,ece,0.17832878445593367,0.14127994858227347,0.0370488358736602,58.0,69.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Weather,1w,pooled,ece,0.1687931034482759,0.13275362318840572,0.036039480259870166,58.0,69.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Weather,1w,pooled,ece,0.18748905590707815,0.13415547016191862,0.053333585745159534,58.0,69.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Entertainment,1w,pooled,ece,0.08895625003501362,0.04335233126421639,0.045603918770797225,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Entertainment,1w,pooled,ece,0.08881731093347503,0.0527942667507351,0.03602304418273993,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Entertainment,1w,pooled,ece,0.08254295532646047,0.047415329768270925,0.035127625558189546,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Entertainment,1w,pooled,ece,0.06858328133857156,0.05681062704792147,0.011772654290650088,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,ALL,1w,pooled,ece,0.04107636158147754,0.028765588127132882,0.012310773454344656,2175.0,3008.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,ALL,1w,pooled,ece,0.03399623984448693,0.026840188104093023,0.007156051740393906,2175.0,3008.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,ALL,1w,pooled,ece,0.026271264367816124,0.026000664893616954,0.00027059947419916935,2175.0,3008.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,ALL,1w,pooled,ece,0.0361382808779692,0.03165679974713327,0.004481481130835928,2175.0,3008.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Sports,1w,per_domain,log_loss,0.57969979832697,0.5159929323641413,0.06370686596282871,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Sports,1w,per_domain,log_loss,0.510707834100781,0.4932230560817174,0.017484778019063618,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Sports,1w,per_domain,log_loss,0.5098696589194522,0.4942292345446718,0.015640424374780415,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Sports,1w,per_domain,log_loss,0.5205628541680398,0.49900567529833234,0.021557178869707483,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Politics,1w,per_domain,log_loss,0.5420211371283015,0.5085392441553426,0.03348189297295889,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Politics,1w,per_domain,log_loss,0.5442519573278647,0.5090157688385026,0.03523618848936205,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Politics,1w,per_domain,log_loss,0.5526797417458196,0.5003272814683138,0.05235246027750573,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Politics,1w,per_domain,log_loss,0.5339421275137033,0.5061095134015936,0.027832614112109688,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Finance,1w,per_domain,log_loss,0.4701884049620616,0.37711052523537986,0.09307787972668174,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Finance,1w,per_domain,log_loss,0.41594840013016393,0.37709914148625684,0.03884925864390709,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Finance,1w,per_domain,log_loss,0.4242077290051427,0.38218115005603026,0.042026578949112436,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Finance,1w,per_domain,log_loss,0.42181043449970973,0.3811781279636904,0.04063230653601935,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Entertainment,1w,per_domain,log_loss,0.5669087662451009,0.5197241620838845,0.04718460416121639,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Entertainment,1w,per_domain,log_loss,0.5805180363024115,0.511847517089728,0.06867051921268352,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Entertainment,1w,per_domain,log_loss,0.5574064105157185,0.4946017284655889,0.06280468205012957,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Entertainment,1w,per_domain,log_loss,0.567687881968809,0.5073084638432528,0.06037941812555625,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,ALL,1w,per_domain,log_loss,0.5579955946977603,0.500988072006976,0.05700752269078424,2090.0,2945.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,ALL,1w,per_domain,log_loss,0.5107525723633187,0.48353628277956234,0.02721628958375638,2090.0,2945.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,ALL,1w,per_domain,log_loss,0.509169921788137,0.4803830788816387,0.0287868429064983,2090.0,2945.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,ALL,1w,per_domain,log_loss,0.5145737672582192,0.48597707759375963,0.028596689664459607,2090.0,2945.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Sports,1w,pooled,log_loss,0.5148372372769405,0.4981663871124087,0.016670850164531847,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Sports,1w,pooled,log_loss,0.5103935066935947,0.4918944943086919,0.018499012384902813,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Sports,1w,pooled,log_loss,0.5098696589194522,0.4942292345446718,0.015640424374780415,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Sports,1w,pooled,log_loss,0.5200853998241766,0.49834935025612354,0.02173604956805303,1262.0,1501.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Crypto,1w,pooled,log_loss,0.718235334636371,0.5257977914190173,0.19243754321735373,27.0,63.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Crypto,1w,pooled,log_loss,0.694333005363827,0.5234647571531931,0.17086824821063396,27.0,63.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Crypto,1w,pooled,log_loss,0.6709500416314728,0.49664914592685566,0.1743008957046171,27.0,63.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Crypto,1w,pooled,log_loss,0.6491140815363932,0.5199542786799785,0.1291598028564147,27.0,63.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Politics,1w,pooled,log_loss,0.565237444848067,0.5103715124274023,0.05486593242066473,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Politics,1w,pooled,log_loss,0.5606787740891604,0.5059325372535569,0.054746236835603534,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Politics,1w,pooled,log_loss,0.5526797417458196,0.5003272814683138,0.05235246027750573,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Politics,1w,pooled,log_loss,0.5539730778218814,0.5056405665564576,0.048332511265423816,239.0,414.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Finance,1w,pooled,log_loss,0.43010775371319304,0.3796669712488857,0.05044078246430733,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Finance,1w,pooled,log_loss,0.41992550355735225,0.37281874308730706,0.047106760470045195,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Finance,1w,pooled,log_loss,0.4242077290051427,0.38218115005603026,0.042026578949112436,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Finance,1w,pooled,log_loss,0.42769541350762924,0.3822014413306844,0.04549397217694484,298.0,400.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Weather,1w,pooled,log_loss,0.5999121047150481,0.5234949639237829,0.07641714079126516,58.0,69.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Weather,1w,pooled,log_loss,0.5947586196200342,0.5293138205560235,0.06544479906401068,58.0,69.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Weather,1w,pooled,log_loss,0.5873127939783545,0.5131965512374482,0.07411624274090622,58.0,69.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Weather,1w,pooled,log_loss,0.6283892374489735,0.5314852503633745,0.096903987085599,58.0,69.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Entertainment,1w,pooled,log_loss,0.5585634617790144,0.49824352505820696,0.06031993672080743,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Entertainment,1w,pooled,log_loss,0.5604815676814651,0.4977542377202539,0.06272732996121116,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Entertainment,1w,pooled,log_loss,0.5574064105157185,0.4946017284655889,0.06280468205012957,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Entertainment,1w,pooled,log_loss,0.5529469797413517,0.5016604926370826,0.051286487104269085,291.0,561.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,ALL,1w,pooled,log_loss,0.5194104261402605,0.48526242441091,0.03414800172935045,2175.0,3008.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,ALL,1w,pooled,log_loss,0.5147585102495671,0.4806044761620084,0.03415403408755868,2175.0,3008.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,ALL,1w,pooled,log_loss,0.5132620366491958,0.48072375781243937,0.03253827883675642,2175.0,3008.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,ALL,1w,pooled,log_loss,0.5200371496464691,0.4857377938904267,0.03429935575604237,2175.0,3008.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Sports,24h,per_domain,avg_set_size,1.5260115606936415,1.486658795749705,0.03935276494393647,5709.0,8470.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Crypto,24h,per_domain,avg_set_size,1.6445993031358885,1.4278884462151396,0.21671085692074898,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Politics,24h,per_domain,avg_set_size,1.5966514459665144,1.4752475247524752,0.1214039212140392,657.0,1111.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Finance,24h,per_domain,avg_set_size,1.5076363636363637,1.291510398908967,0.21612596472739676,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Weather,24h,per_domain,avg_set_size,1.4679594000908953,1.3667132177770476,0.10124618231384774,6601.0,12173.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,Entertainment,24h,per_domain,avg_set_size,1.420654911838791,1.304186539480657,0.1164683723581339,794.0,1887.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_mondrian,ALL,24h,per_domain,avg_set_size,1.4993191985994943,1.398145819109562,0.10117337948993232,15423.0,27829.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Sports,24h,pooled,avg_set_size,1.561744613767735,1.5017709563164108,0.059973657451324325,5709.0,8470.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Crypto,24h,pooled,avg_set_size,1.5714285714285714,1.3864541832669324,0.18497438816163903,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Politics,24h,pooled,avg_set_size,1.5281582952815829,1.3807380738073807,0.1474202214742022,657.0,1111.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Finance,24h,pooled,avg_set_size,1.3687272727272728,1.175929082850324,0.19279818987694886,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Weather,24h,pooled,avg_set_size,1.5190122708680502,1.3953832251704592,0.12362904569759103,6601.0,12173.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,Entertainment,24h,pooled,avg_set_size,1.3476070528967254,1.2443031266560678,0.10330392624065765,794.0,1887.0,5.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",conformal_marginal,ALL,24h,pooled,avg_set_size,1.5139726382675225,1.3934025656689066,0.12057007259861585,15423.0,27829.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Sports,24h,per_domain,brier,0.20690268755801147,0.19703021121609482,0.009872476341916653,5358.0,8056.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Sports,24h,per_domain,brier,0.20432785571527604,0.19531884004403613,0.009009015671239906,5358.0,8056.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Sports,24h,per_domain,brier,0.2034337812616648,0.19450662859980133,0.008927152661863474,5358.0,8056.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Sports,24h,per_domain,brier,0.20492115563366078,0.19566167624925304,0.009259479384407743,5358.0,8056.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Crypto,24h,per_domain,brier,0.27243760243213655,0.21233016925139203,0.06010743318074452,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Crypto,24h,per_domain,brier,0.26262195247151965,0.2087109501928792,0.05391100227864046,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Crypto,24h,per_domain,brier,0.2630975609756097,0.2075482071713147,0.055549353804295015,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Crypto,24h,per_domain,brier,0.2633632641025935,0.21008495064353075,0.053278313459062726,287.0,1255.0,3.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Politics,24h,per_domain,brier,0.2332239009666778,0.18020867162256524,0.05301522934411257,478.0,850.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Politics,24h,per_domain,brier,0.21653211145978296,0.17384593999229395,0.042686171467489015,478.0,850.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Politics,24h,per_domain,brier,0.21404142259414227,0.17258705882352943,0.041454363770612845,478.0,850.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Politics,24h,per_domain,brier,0.21952642491580776,0.1769070274529432,0.042619397462864556,478.0,850.0,2.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Finance,24h,per_domain,brier,0.17802007281893575,0.14801072293905126,0.03000934987988449,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Finance,24h,per_domain,brier,0.17410954818506316,0.14559472516942804,0.028514823015635127,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",raw,Finance,24h,per_domain,brier,0.17339032727272727,0.14487262188885097,0.028517705383876296,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",venn_abers,Finance,24h,per_domain,brier,0.17530131738633542,0.14562220870599055,0.029679108680344873,1375.0,2933.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",binning10,Weather,24h,per_domain,brier,0.18985093560872662,0.1617782358222146,0.02807269978651203,6601.0,12173.0,8.0
trades_ge_100,"price in [0.05, 0.95], trades >= 100",platt,Weather,24h,per_domain,brier,0.18853187919217282,0.16022097194356122,0.0283109072486116,6601.0,12173.0,8.0
